"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSMUSG00000031490",8.31603219133426,0.394428314331331,0.433520361642217,0.909826502352044,0.362914015516741,0.77904812462011,"Eif4ebp1","13685","eukaryotic translation initiation factor 4E binding protein 1"
"ENSMUSG00000031491",3.93927416179342,1.7879363563994,0.68116844651469,2.62480795396156,0.00866978521542233,0.143240538607632,"Chrna6","11440","cholinergic receptor, nicotinic, alpha polypeptide 6"
"ENSMUSG00000031492",29.6141554184584,1.91152085535947,0.309843112846758,6.16931852316132,6.85849424431547e-10,1.43146572727784e-07,"Chrnb3","108043","cholinergic receptor, nicotinic, beta polypeptide 3"
"ENSMUSG00000031493",6.51558493153921,-0.596816791279648,0.573583354010477,-1.04050577323544,0.298104983245822,0.737620156761137,"Ggn","243897","gametogenetin"
"ENSMUSG00000031494",1.79544760548395,3.01723429077087,1.15766904668431,2.60630125631549,0.00915259223859359,0.147314261751313,"Cd209a","170786","CD209a antigen"
"ENSMUSG00000031497",11.895309249697,0.232207787557203,0.454524673064603,0.510880489702698,0.609434743569605,0.897471171322273,"Tnfsf13b","24099","tumor necrosis factor (ligand) superfamily, member 13b"
"ENSMUSG00000031502",39.6442309174336,0.224395880547124,0.331874709309551,0.676146371665286,0.498947717502151,0.847169011185268,"Col4a1","12826","collagen, type IV, alpha 1"
"ENSMUSG00000031504",4.09380611938417,0.956182788231116,0.646599222222541,1.4787874085967,0.139197142142451,0.556081708082361,"Rab20","19332","RAB20, member RAS oncogene family"
"ENSMUSG00000031505",311.460724882367,-0.168190430629114,0.125733441053629,-1.3376746012811,0.181002533982221,0.620860810828296,"Naxd","69225","NAD(P)HX dehydratase"
"ENSMUSG00000031506",82.7188860244161,0.207064024662805,0.207372675608809,0.998511612269563,0.318031336414985,0.749307869016321,"Ptpn7","320139","protein tyrosine phosphatase, non-receptor type 7"
"ENSMUSG00000031508",518.887704071685,-0.0709825432270533,0.128010297062222,-0.554506511242222,0.579232250778872,0.885507875814572,"Ankrd10","102334","ankyrin repeat domain 10"
"ENSMUSG00000031513",994.176055593992,-0.12149259781552,0.151952803636052,-0.799541666282854,0.423976396660207,0.81491673930205,"Leprotl1","68192","leptin receptor overlapping transcript-like 1"
"ENSMUSG00000031517",14053.7513819648,-0.0168527818252448,0.187852415986138,-0.0897128830458501,0.928515378036509,0.985435764393181,"Gpm6a","234267","glycoprotein m6a"
"ENSMUSG00000031518",4.47001923990172,-0.39866016102146,0.748508651092102,-0.532605949763974,0.594306382657313,0.889698675191749,"Spata4","69281","spermatogenesis associated 4"
"ENSMUSG00000031519",6.48083238712238,-0.645551048110454,0.504745983263461,-1.27896222954883,0.200910356893751,0.646323298989106,"Asb5","76294","ankyrin repeat and SOCs box-containing 5"
"ENSMUSG00000031520",31.1829603375863,-0.0164372180585644,0.281933029643203,-0.0583018530300133,0.953508191523319,0.988911226598048,"Vegfc","22341","vascular endothelial growth factor C"
"ENSMUSG00000031521",41.0744233254933,-0.583279816359967,0.235747893703955,-2.47416766782414,0.0133547004840262,0.183081128485437,"Aga","11593","aspartylglucosaminidase"
"ENSMUSG00000031527",147.975811070929,-0.106224967347618,0.202601749121867,-0.524304295535585,0.600066909688336,0.892507894907302,"Eri1","67276","exoribonuclease 1"
"ENSMUSG00000031529",1574.76027401356,0.18853065267775,0.0811079204651341,2.32444194841358,0.0201018194993039,0.227412951348873,"Tnks","21951","tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase"
"ENSMUSG00000031530",163.780956313599,0.226294509029627,0.243667894191211,0.928700556881941,0.353044292088548,0.770668938140786,"Dusp4","319520","dual specificity phosphatase 4"
"ENSMUSG00000031532",2456.96263846201,0.0683458750533159,0.0808060794607445,0.845801151465568,0.397663683011642,0.804372327167733,"Saraf","67887","store-operated calcium entry-associated regulatory factor"
"ENSMUSG00000031533",151.793680967115,-0.136964693934017,0.193998059908146,-0.706010637420122,0.480181522285663,0.835208917234182,"Mrps31","57312","mitochondrial ribosomal protein S31"
"ENSMUSG00000031534",242.757348022853,0.234276291299159,0.130577668702709,1.79415281055862,0.0727887817751788,0.43060500399938,"Smim19","102032","small integral membrane protein 19"
"ENSMUSG00000031536",297.418844625059,0.0771494169120203,0.155697150927532,0.495509496817503,0.620240520037895,0.901929112966665,"Polb","18970","polymerase (DNA directed), beta"
"ENSMUSG00000031538",303.435301178774,-0.491553342200454,0.12174781774422,-4.03747148251281,5.40304103626512e-05,0.00313959662942519,"Plat","18791","plasminogen activator, tissue"
"ENSMUSG00000031539",1843.73382546297,-0.163175369392321,0.0930060173479005,-1.75446034617247,0.0793516588524483,0.448606641837473,"Ap3m2","64933","adaptor-related protein complex 3, mu 2 subunit"
"ENSMUSG00000031540",38.7370557140804,-0.355093889626851,0.227134449910013,-1.56336429708278,0.117966932838131,0.52775495281521,"Kat6a","244349","K(lysine) acetyltransferase 6A"
"ENSMUSG00000031545",1189.15154358989,-0.10324770720643,0.107186292902234,-0.963254763373552,0.335419688745432,0.759596358901579,"Gpat4","102247","glycerol-3-phosphate acyltransferase 4"
"ENSMUSG00000031546",147.846036154788,-0.13298938995215,0.164044831478587,-0.810689302146707,0.417544118355969,0.811470568695118,"Gins4","109145","GINS complex subunit 4 (Sld5 homolog)"
"ENSMUSG00000031548",140.312519556758,0.414331886764801,0.180439496416705,2.29623721520453,0.0216623217581992,0.234966914850119,"Sfrp1","20377","secreted frizzled-related protein 1"
"ENSMUSG00000031551",113.412397905511,-0.242011389152395,0.234431146324237,-1.03233462339375,0.301915386705307,0.739743330099467,"Ido1","15930","indoleamine 2,3-dioxygenase 1"
"ENSMUSG00000031555",738.077958616204,-0.209679387736143,0.145212466677305,-1.44394894277293,0.148753337897543,0.570987341149033,"Adam9","11502","a disintegrin and metallopeptidase domain 9 (meltrin gamma)"
"ENSMUSG00000031556",434.149318098679,0.0628607099322674,0.11075577885495,0.567561445390515,0.570332792771745,0.880554569999492,"Tm2d2","69742","TM2 domain containing 2"
"ENSMUSG00000031557",17.0651820035105,-0.048783571366103,0.352980838010528,-0.138204588218038,0.89007872902391,0.975249542217483,"Plekha2","83436","pleckstrin homology domain-containing, family A (phosphoinositide binding specific) member 2"
"ENSMUSG00000031558",372.613750631435,0.323083777665143,0.149175474494364,2.16579688290082,0.0303267116537921,0.285853714362518,"Slit2","20563","slit guidance ligand 2"
"ENSMUSG00000031562",16.9353689519824,0.294319522655477,0.413882957327427,0.711117762751072,0.477011263622532,0.835022008875402,"Dctd","320685","dCMP deaminase"
"ENSMUSG00000031563",686.985339309547,-0.0307937712933351,0.105914540753973,-0.290741677904881,0.771248893459798,0.944597153470374,"Wwc2","52357","WW, C2 and coiled-coil domain containing 2"
"ENSMUSG00000031568",108.881729384899,0.157915990664548,0.164099354679615,0.962319388597603,0.335889192570967,0.760034682446382,"Rwdd4a","192174","RWD domain containing 4A"
"ENSMUSG00000031574",5.3652381760446,0.389357339242173,0.565349073431018,0.688702533603217,0.491010481477678,0.841676715227124,"Star","20845","steroidogenic acute regulatory protein"
"ENSMUSG00000031576",17.4917786499346,-0.406042296070926,0.312878322303206,-1.29776423333489,0.194368363577872,0.638549712274622,"Kcnu1","16532","potassium channel, subfamily U, member 1"
"ENSMUSG00000031577",151.668214889586,-0.366719041484385,0.147911175547582,-2.47931936262933,0.0131633386350966,0.181393307101507,"Tti2","234138","TELO2 interacting protein 2"
"ENSMUSG00000031578",132.6552677858,0.0135232336764592,0.208198309503917,0.0649536190216032,0.948210928884415,0.987996037134969,"Mak16","67920","MAK16 homolog"
"ENSMUSG00000031583",112.060406905806,-0.257243805317615,0.143037142810628,-1.79844060264955,0.072107213357186,0.429994443734076,"Wrn","22427","Werner syndrome RecQ like helicase"
"ENSMUSG00000031584",46.8925284049111,0.24859413918102,0.224741610026835,1.10613312395215,0.268668903525012,0.704737050091417,"Gsr","14782","glutathione reductase"
"ENSMUSG00000031585",103.979488320762,-0.213063129506487,0.218637166493446,-0.974505537752996,0.329805590874715,0.754906396122585,"Gtf2e2","68153","general transcription factor II E, polypeptide 2 (beta subunit)"
"ENSMUSG00000031586",10.6076459894996,0.155407347407091,0.445865299765464,0.348552236491244,0.727425491156955,0.93701790567092,"Rbpms","19663","RNA binding protein gene with multiple splicing"
"ENSMUSG00000031590",133.725613403235,-0.0547439986398697,0.251879788497403,-0.217341768334994,0.82794200853949,0.959141551634546,"Frg1","14300","FSHD region gene 1"
"ENSMUSG00000031592",1465.07805117286,-0.0945853217372101,0.180994133696441,-0.522587775667064,0.601261149200134,0.893634322463272,"Pcm1","18536","pericentriolar material 1"
"ENSMUSG00000031595",2.91402835383649,0.346837646926794,0.72444023809781,0.478766402923033,0.632104820334187,0.906175372071714,"Pdgfrl","68797","platelet-derived growth factor receptor-like"
"ENSMUSG00000031600",1228.59244910626,-0.0305578987627921,0.175139180662677,-0.174477799012018,0.861489976973552,0.9690340953045,"Vps37a","52348","vacuolar protein sorting 37A"
"ENSMUSG00000031605",3416.21276408107,-0.289044869949777,0.118629791776875,-2.43652851126492,0.0148290003881566,0.194182057579613,"Klhl2","77113","kelch-like 2, Mayven"
"ENSMUSG00000031609",38.515476676509,-0.120309830381378,0.231412009473252,-0.51989449750353,0.603137110771104,0.894288783027944,"Sap30","60406","sin3 associated polypeptide"
"ENSMUSG00000031610",181.174555696988,0.233766933346834,0.214954285070029,1.08751929867635,0.276807374392679,0.714646477939845,"Scrg1","20284","scrapie responsive gene 1"
"ENSMUSG00000031613",18.1351943400137,-1.28862477169152,0.412359075962884,-3.12500644900927,0.00177801161746948,0.0491654391627182,"Hpgd","15446","hydroxyprostaglandin dehydrogenase 15 (NAD)"
"ENSMUSG00000031616",17.2224561288894,-0.116467032197305,0.318155154204462,-0.366069921100376,0.714312901517763,0.933664066837489,"Ednra","13617","endothelin receptor type A"
"ENSMUSG00000031617",86.9882498562385,0.14211226075188,0.185293810906529,0.76695632766476,0.44310748172765,0.824629631921963,"Tmem184c","234463","transmembrane protein 184C"
"ENSMUSG00000031622",318.083480187211,0.193917580667623,0.141819356097679,1.36735623403946,0.171513673417239,0.609567671510378,"Sin3b","20467","transcriptional regulator, SIN3B (yeast)"
"ENSMUSG00000031627",258.492049652879,-0.0420799856233472,0.142052029809054,-0.296229386372802,0.767054908320552,0.943436024942186,"Irf2","16363","interferon regulatory factor 2"
"ENSMUSG00000031628",89.0300106614592,-0.177432561749164,0.18359705040123,-0.966423814333647,0.33383215238905,0.75852064485288,"Casp3","12367","caspase 3"
"ENSMUSG00000031631",12.2521798772826,-0.0237983076120484,0.37135199754772,-0.0640855785594374,0.94890208488282,0.987996037134969,"Cfap97","66756","cilia and flagella associated protein 97"
"ENSMUSG00000031633",4029.97269340518,-0.0292897919206425,0.130036507283892,-0.225242837818598,0.821790365789953,0.957804001633919,"Slc25a4","11739","solute carrier family 25 (mitochondrial carrier, adenine nucleotide translocator), member 4"
"ENSMUSG00000031636",15.8481225646923,-0.189822145166529,0.333079974929629,-0.569899602059937,0.568745794805937,0.87978628952226,"Pdlim3","53318","PDZ and LIM domain 3"
"ENSMUSG00000031639",136.618852408865,0.0710905617079225,0.239892676033472,0.296343193478751,0.766968002863584,0.943436024942186,"Tlr3","142980","toll-like receptor 3"
"ENSMUSG00000031642",119.118685169904,0.335356316610638,0.19896053865846,1.68554186107386,0.0918840754519453,0.47543575708177,"Sh3rf1","59009","SH3 domain containing ring finger 1"
"ENSMUSG00000031647",335.563723171339,0.0786599524849785,0.134233582526194,0.585993095055994,0.557880155009329,0.874518475034184,"Mfap3l","71306","microfibrillar-associated protein 3-like"
"ENSMUSG00000031652",474.871312688612,0.163358549985024,0.137302171184939,1.1897739749868,0.234135241090476,0.673361989174375,"N4bp1","80750","NEDD4 binding protein 1"
"ENSMUSG00000031654",69.12474674971,-0.0617296759229586,0.197439962214506,-0.312650363333706,0.754546310479368,0.942702303011732,"Cbln1","12404","cerebellin 1 precursor protein"
"ENSMUSG00000031659",121.525449610983,-0.306268922665231,0.154042469404049,-1.98821093851655,0.0467883657209554,0.356030220407895,"Adcy7","11513","adenylate cyclase 7"
"ENSMUSG00000031661",105.351879342446,-0.623131749056524,0.207435933442559,-3.00397206363996,0.00266479792407854,0.065669610529039,"Nkd1","93960","naked cuticle 1"
"ENSMUSG00000031662",9.93458897286614,0.35358187666516,0.445305538136125,0.794020838243143,0.427183300250185,0.817541903436924,"Snx20","71607","sorting nexin 20"
"ENSMUSG00000031665",364.90162522361,0.227343728296518,0.132376276881005,1.71740536637755,0.0859051318454805,0.462882920644747,"Sall1","58198","spalt like transcription factor 1"
"ENSMUSG00000031667",46.0008518363819,-0.16905555681579,0.239396882647175,-0.70617275775034,0.480080709545038,0.835208917234182,"Aktip","14339","thymoma viral proto-oncogene 1 interacting protein"
"ENSMUSG00000031669",21.5835418511355,0.0143438671438088,0.359458390651285,0.039904109952253,0.968169574446591,0.991435890444106,"Gins3","78833","GINS complex subunit 3 (Psf3 homolog)"
"ENSMUSG00000031672",20.2545401054476,-0.31966315954539,0.29741559673755,-1.07480294595133,0.282462961247889,0.720386210643932,"Got2","14719","glutamatic-oxaloacetic transaminase 2, mitochondrial"
"ENSMUSG00000031673",698.804347186511,-0.0892603116025585,0.149337719845074,-0.597707743865106,0.550034957468113,0.870330837014154,"Cdh11","12552","cadherin 11"
"ENSMUSG00000031681",101.36652006076,0.222197175639115,0.178208765701702,1.246836398671,0.212457491219161,0.657130223074218,"Smad1","17125","SMAD family member 1"
"ENSMUSG00000031683",2.12754223939775,-0.584456917499655,0.840566171602557,-0.695313393810955,0.486858922295609,0.838302706190357,"Lsm6","78651","LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated"
"ENSMUSG00000031684",24.9564851541829,-0.106651389162264,0.283545839088502,-0.376134559072035,0.70681686316744,0.93063653807672,"Slc10a7","76775","solute carrier family 10 (sodium/bile acid cotransporter family), member 7"
"ENSMUSG00000031691",2243.75266350541,0.167176046786438,0.122920524897183,1.36003362275155,0.173819284231802,0.611125303169205,"Tnpo2","212999","transportin 2 (importin 3, karyopherin beta 2b)"
"ENSMUSG00000031696",2176.05294282846,-0.0493217731675845,0.211371590516597,-0.233341543426157,0.815496201813049,0.957617290697056,"Vps35","65114","VPS35 retromer complex component"
"ENSMUSG00000031697",160.628024154747,-0.493041804786488,0.235159798517746,-2.09662454167004,0.0360268250277889,0.313010995097185,"Orc6","56452","origin recognition complex, subunit 6"
"ENSMUSG00000031701",1943.55894438203,-0.241728245155268,0.179970142575551,-1.3431574909921,0.179220982972914,0.618229827161302,"Dnaja2","56445","DnaJ heat shock protein family (Hsp40) member A2"
"ENSMUSG00000031703",2946.17995831595,-0.0534415732033197,0.170759595891937,-0.312963806948451,0.754308159701383,0.942702303011732,"Itfg1","71927","integrin alpha FG-GAP repeat containing 1"
"ENSMUSG00000031706",484.66067066064,0.225239334565144,0.192353362022216,1.17096645567926,0.24161226076818,0.682524528365571,"Rfx1","19724","regulatory factor X, 1 (influences HLA class II expression)"
"ENSMUSG00000031708",1253.66508535391,0.0426482398944333,0.117453237583437,0.363108252883508,0.716524019861978,0.934542103558658,"Tecr","106529","trans-2,3-enoyl-CoA reductase"
"ENSMUSG00000031709",239.221948837034,0.233393107096779,0.12536880838294,1.86165211352954,0.0626521425148109,0.407131925252931,"Tbc1d9","71310","TBC1 domain family, member 9"
"ENSMUSG00000031711",35.8983095269394,-0.120258652627641,0.271266062907818,-0.443323618658877,0.657531674518731,0.920418345921579,"Zfp330","30932","zinc finger protein 330"
"ENSMUSG00000031712",4.28390675381899,-0.166969800251224,0.733577456295082,-0.227610320925757,0.81994919560675,0.957804001633919,"Il15","16168","interleukin 15"
"ENSMUSG00000031714",601.225245775072,-0.344580037221297,0.119279389453552,-2.88884809689169,0.0038665580728883,0.0857772004586306,"Gab1","14388","growth factor receptor bound protein 2-associated protein 1"
"ENSMUSG00000031723",102.035013002216,-0.104493584653149,0.17047561666964,-0.61295325803481,0.539907246664464,0.86424517855735,"Txnl4b","234723","thioredoxin-like 4B"
"ENSMUSG00000031727",4.84494434854478,0.163036201718422,0.705817224265336,0.230989264803111,0.817323141979052,0.957763150271855,"Pmfbp1","56523","polyamine modulated factor 1 binding protein 1"
"ENSMUSG00000031728",299.83624299942,0.0228196857604754,0.119968283593687,0.190214322293398,0.849141188442501,0.96533647556708,"Zfp821","75871","zinc finger protein 821"
"ENSMUSG00000031729",946.139826449489,0.0271308247118625,0.0978249957135472,0.277340412989206,0.781518731046461,0.947775650707003,"Ist1","71955","increased sodium tolerance 1 homolog (yeast)"
"ENSMUSG00000031731",1228.28126930845,0.0875252175648448,0.0921533137507344,0.949778298820506,0.342224914864828,0.762909816072347,"Ap1g1","11765","adaptor protein complex AP-1, gamma 1 subunit"
"ENSMUSG00000031732",57.0051532047242,0.0858476183342639,0.245599644046109,0.349542926528618,0.726681749892036,0.936852351386078,"Phlpp2","244650","PH domain and leucine rich repeat protein phosphatase 2"
"ENSMUSG00000031734",1.67983221972781,-1.00837912621177,1.22001355294425,-0.826531085477088,0.40850289188096,0.808389913944772,"Irx3","16373","Iroquois related homeobox 3"
"ENSMUSG00000031736",1.66029249805513,-2.66511187601081,1.35422485310644,-1.96799805430933,0.0490682615815346,0.364403053032467,"Crnde","71296","colorectal neoplasia differentially expressed (non-protein coding)"
"ENSMUSG00000031738",3.19606484949632,-1.03107335476102,0.901723426966904,-1.14344745176379,0.252852860475363,0.689948293511616,"Irx6","64379","Iroquois homeobox 6"
"ENSMUSG00000031740",24.1481257775728,0.0886757769696761,0.273059010952703,0.324749498873105,0.745370668597836,0.941902532487084,"Mmp2","17390","matrix metallopeptidase 2"
"ENSMUSG00000031749",86.6586119038431,0.0543081872810101,0.231460828200176,0.23463230345846,0.814494134820988,0.957617290697056,"St3gal2","20444","ST3 beta-galactoside alpha-2,3-sialyltransferase 2"
"ENSMUSG00000031753",665.317400108632,-0.0171567238690284,0.113728492751371,-0.150856864924218,0.880088627781448,0.973571270559315,"Cog4","102339","component of oligomeric golgi complex 4"
"ENSMUSG00000031755",417.531142117732,-0.0982529477414446,0.159094304797367,-0.617576775401144,0.536854357761705,0.862958766102647,"Bbs2","67378","Bardet-Biedl syndrome 2 (human)"
"ENSMUSG00000031756",10.3042297306888,0.400826487937068,0.422111643765205,0.949574582595554,0.342328458585704,0.762909816072347,"Cenpn","72155","centromere protein N"
"ENSMUSG00000031758",105.215136795762,0.0246032482741603,0.231083150429977,0.106469243769531,0.915210056596009,0.98267265282609,"Cdyl2","75796","chromodomain protein, Y chromosome-like 2"
"ENSMUSG00000031760",1075.20666154623,-0.0828946422638806,0.200441542160895,-0.413560190019596,0.679196233366132,0.92516514100099,"Mt3","17751","metallothionein 3"
"ENSMUSG00000031762",223.315620188042,0.193168518114701,0.208195358967409,0.927823362983515,0.353499202986262,0.771069855543904,"Mt2","17750","metallothionein 2"
"ENSMUSG00000031765",626.396741003355,0.396980591469698,0.27564166387106,1.4402053227171,0.14980931776694,0.572586285633775,"Mt1","17748","metallothionein 1"
"ENSMUSG00000031766",3.99663851351574,0.236094161850444,0.639876284909666,0.368968451274569,0.7121512404468,0.93273757650618,"Slc12a3","20497","solute carrier family 12, member 3"
"ENSMUSG00000031767",5.48020053713806,-0.727062716538033,0.535264979520929,-1.35832296966031,0.174361224848159,0.611519974801825,"Nudt7","67528","nudix (nucleoside diphosphate linked moiety X)-type motif 7"
"ENSMUSG00000031773",3.60773214015765,0.696445974325213,0.745913433120681,0.933682037889423,0.350467933166369,0.769699202811107,NA,NA,NA
"ENSMUSG00000031774",275.749980539732,-0.112983855364868,0.158682065386622,-0.712014020548497,0.476456093988648,0.835022008875402,"Fam192a","102122","family with sequence similarity 192, member A"
"ENSMUSG00000031775",389.183665152099,-0.48438304292426,0.167809144871697,-2.88651159800979,0.00389538389970008,0.0862296345069972,"Pllp","67801","plasma membrane proteolipid"
"ENSMUSG00000031776",1143.48757259809,0.0240935290479978,0.112411125156839,0.214334026230783,0.830286585429233,0.959863758908864,"Arl2bp","107566","ADP-ribosylation factor-like 2 binding protein"
"ENSMUSG00000031778",661.603406875981,0.049127096307101,0.217343067543176,0.22603479771602,0.821174355948078,0.957804001633919,"Cx3cl1","20312","chemokine (C-X3-C motif) ligand 1"
"ENSMUSG00000031780",13.1497007960301,1.34428210648241,0.399523766182226,3.36471123940415,0.000766238050601094,0.0265637848932115,"Ccl17","20295","chemokine (C-C motif) ligand 17"
"ENSMUSG00000031783",3.61708076101522,-0.255292444834055,0.695443127170187,-0.367093202679074,0.713549497376619,0.933208521734652,"Polr2c","20021","polymerase (RNA) II (DNA directed) polypeptide C"
"ENSMUSG00000031785",882.258281071905,0.148155589039463,0.153655150574213,0.964208414008912,0.334941446807282,0.758886745731967,"Adgrg1","14766","adhesion G protein-coupled receptor G1"
"ENSMUSG00000031786",12.3760103688147,0.0585379898718182,0.567332291402765,0.103181135216328,0.917819211906841,0.982773039660335,"Drc7","330830","dynein regulatory complex subunit 7"
"ENSMUSG00000031787",524.069749657031,0.468802421849422,0.184568581251521,2.53999038552808,0.0110855516220933,0.163832278091255,"Katnb1","74187","katanin p80 (WD40-containing) subunit B 1"
"ENSMUSG00000031788",484.239619014647,0.0440161645985374,0.18424809799664,0.238896168140309,0.811186096928315,0.95619592650103,"Kifc3","16582","kinesin family member C3"
"ENSMUSG00000031790",375.41185828533,0.70989436670495,0.169838240133661,4.17982644041925,2.91731663828064e-05,0.00184169118887013,"Mmp15","17388","matrix metallopeptidase 15"
"ENSMUSG00000031791",1405.08590540662,-0.0305560107545742,0.122022261056909,-0.250413412191432,0.802267658536968,0.953504417500583,"Tmem38a","74166","transmembrane protein 38A"
"ENSMUSG00000031796",386.711834442629,0.0156406754186156,0.119459393685807,0.130928802968418,0.895831629332477,0.976390304992285,"Cfap20","14894","cilia and flagella associated protein 20"
"ENSMUSG00000031803",8.96933814131714,-1.33215966833871,0.46972568033799,-2.83603755149209,0.00456770750576675,0.0967580536598122,"B3gnt3","72297","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3"
"ENSMUSG00000031805",15.2973720805123,1.17120449916891,0.340822178589708,3.4364092853794,0.000589479721934143,0.0215307468436446,"Jak3","16453","Janus kinase 3"
"ENSMUSG00000031807",77.62144276689,0.636583224432652,0.241286593041715,2.63828676267394,0.00833260864019681,0.140623083437777,"Pgls","66171","6-phosphogluconolactonase"
"ENSMUSG00000031808",859.730122796803,0.293064421631605,0.188758697628198,1.55258764398163,0.120521679425888,0.532131756099342,"Slc27a1","26457","solute carrier family 27 (fatty acid transporter), member 1"
"ENSMUSG00000031811",893.512503307547,0.199048916502011,0.189672824542981,1.04943297481661,0.293978888285879,0.734199373249092,NA,NA,NA
"ENSMUSG00000031812",442.255555258411,-0.05873489585085,0.120499122040094,-0.487430072986815,0.625953586262652,0.904239633472915,"Map1lc3b","67443","microtubule-associated protein 1 light chain 3 beta"
"ENSMUSG00000031813",101.162446282692,0.272486100785908,0.242944250603361,1.12159929740744,0.262032850518683,0.699193285165554,"Mvb12a","73711","multivesicular body subunit 12A"
"ENSMUSG00000031818",3455.2620507058,-0.195680324337008,0.172507452904219,-1.13432968282046,0.256656282646274,0.692565647130196,"Cox4i1","12857","cytochrome c oxidase subunit 4I1"
"ENSMUSG00000031819",225.030140407932,-0.0869562015198887,0.152466622910815,-0.570329425941004,0.568454286380676,0.87978628952226,"Emc8","18117","ER membrane protein complex subunit 8"
"ENSMUSG00000031820",570.417657720577,0.197602492674713,0.131956636473837,1.49748052053367,0.1342682704691,0.551176423209999,"Babam1","68251","BRISC and BRCA1 A complex member 1"
"ENSMUSG00000031822",65.3961063058143,0.27565847866226,0.276417298064582,0.997254804935744,0.318640845052506,0.749307869016321,"Gse1","382034","genetic suppressor element 1, coiled-coil protein"
"ENSMUSG00000031827",452.82884996667,0.0702472901048123,0.173399724462251,0.405117657035869,0.685391028086008,0.926079276553786,"Cotl1","72042","coactosin-like 1 (Dictyostelium)"
"ENSMUSG00000031828",96.041633769871,0.0596863623327483,0.204243945563392,0.292230754591564,0.770110198641596,0.94434611804002,"Klhl36","234796","kelch-like 36"
"ENSMUSG00000031831",4.16228682326597,-0.137041030744422,0.674610724620672,-0.203140901475409,0.839024903396101,0.961305588950065,"Dnaaf1","68270","dynein, axonemal assembly factor 1"
"ENSMUSG00000031832",4.32126534731227,0.758064680717931,0.598496139751099,1.26661582317506,0.205292691822729,0.649606546804163,"Taf1c","21341","TATA-box binding protein associated factor, RNA polymerase I, C"
"ENSMUSG00000031833",3636.44257865469,0.286356962879786,0.185769834495881,1.54146104321439,0.123204617207806,0.535400580251372,"Mast3","546071","microtubule associated serine/threonine kinase 3"
"ENSMUSG00000031835",1311.33316946387,-0.0225600704073369,0.122706150795934,-0.183854438110893,0.854127648537265,0.966706890392941,"Mbtps1","56453","membrane-bound transcription factor peptidase, site 1"
"ENSMUSG00000031837",492.205182647417,-0.156410743345967,0.17398812941137,-0.898973647657054,0.368666697379139,0.785288519136973,"Necab2","117148","N-terminal EF-hand calcium binding protein 2"
"ENSMUSG00000031838",27.6769689350653,0.274125163427078,0.286961387410663,0.9552684627733,0.339441951678446,0.761739974521347,"Ifi30","65972","interferon gamma inducible protein 30"
"ENSMUSG00000031839",1254.76667277926,-0.0623110652866144,0.151679814631145,-0.410806575931957,0.681214370907828,0.925294191507114,"Hsbp1","68196","heat shock factor binding protein 1"
"ENSMUSG00000031840",1254.67232718875,-0.0694361387856371,0.207413875022304,-0.33477094422044,0.737797880204596,0.940569995501551,"Rab3a","19339","RAB3A, member RAS oncogene family"
"ENSMUSG00000031843",12.076295766993,-0.0103525433053588,0.428327928694265,-0.0241696667712469,0.980717273469113,0.995082192608623,"Mphosph6","68533","M phase phosphoprotein 6"
"ENSMUSG00000031847",69.6540630950711,0.166747991428158,0.197792882119606,0.843043438374719,0.39920415028758,0.804936399035376,"1700030J22Rik","69528","RIKEN cDNA 1700030J22 gene"
"ENSMUSG00000031848",31.4987024240538,-0.309457715071171,0.295532158716733,-1.04712027420267,0.29504410968842,0.734369505920462,"Lsm4","50783","LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated"
"ENSMUSG00000031849",2.44369362726854,-0.132437446776222,0.896305581351809,-0.147759257034281,0.88253276448267,0.974785457574702,"Comp","12845","cartilage oligomeric matrix protein"
"ENSMUSG00000031851",21.2359944290026,-0.220811925959689,0.330043839238692,-0.669038169199078,0.503471130095494,0.849805903448781,"Ntpcr","66566","nucleoside-triphosphatase, cancer-related"
"ENSMUSG00000031853",37.8947353557343,0.279205468083336,0.222236880395863,1.25634173583609,0.208992096192396,0.653916042368889,"Map3k21","234878","mitogen-activated protein kinase kinase kinase 21"
"ENSMUSG00000031858",1039.25485031138,0.377696363399757,0.132200239147685,2.85700211917031,0.00427662982832723,0.0916920194010535,"Mau2","74549","MAU2 sister chromatid cohesion factor"
"ENSMUSG00000031861",6.63174747122401,-0.551493533437498,0.534870860499126,-1.03107791836493,0.302504281914729,0.739945298048775,"Lpar2","53978","lysophosphatidic acid receptor 2"
"ENSMUSG00000031862",675.452384457266,0.201397642097928,0.14820925488239,1.35887358895195,0.174186649290108,0.611125303169205,"Atp13a1","170759","ATPase type 13A1"
"ENSMUSG00000031870",79.8816107607888,0.168606642491966,0.245838876974354,0.685842062765178,0.492812708440026,0.843190679058202,"Pgr","18667","progesterone receptor"
"ENSMUSG00000031871",211.551351652998,-0.154217082491236,0.149188297668792,-1.03370763592737,0.301272862262175,0.739231660833797,"Cdh5","12562","cadherin 5"
"ENSMUSG00000031872",147.980702738818,0.207908829029275,0.144585211537259,1.43796745752036,0.150443287811486,0.573670210457892,"Bean1","65115","brain expressed, associated with Nedd4, 1"
